level,category,word,word_furigana,kana,romaji,pos,meaning_zh,example_furigana,example_zh
N2,副詞（N2）,続々と,続々[ぞくぞく]と,ぞくぞくと,zokuzokuto,副,陸續；接連不斷,会場[かいじょう]に 客[きゃく]が 続々[ぞくぞく]と 集[あつ]まってきた。,客人陸續湧入會場。
N2,副詞（N2）,陸続と,陸続[りくぞく]と,りくぞくと,rikuzokuto,副,絡繹不絕；連續不斷,支援[しえん]の 物資[ぶっし]が 陸続[りくぞく]と 届[とど]いた。,援助物資絡繹不絕地送達。
N2,副詞（N2）,いっそのこと,いっそのこと,いっそのこと,issonokoto,副,乾脆；索性,いっそのこと 引[ひ]っ 越[こ]してしまおう。,乾脆搬家算了。
N2,副詞（N2）,思い切って,思い切[おもいき]って,おもいきって,omoikitte,副,下定決心；果斷地,思[おも]い 切[き]って 新[あたら]しい 仕事[しごと]に 挑戦[ちょうせん]した。,下定決心挑戰了新工作。
N2,副詞（N2）,さぞ,さぞ,さぞ,sazo,副,想必；一定,遠[とお]くまでさぞお 疲[つか]れでしょう。,大老遠來想必很累了吧。
N2,副詞（N2）,なまじ,なまじ,なまじ,namaji,副,不該；勉強反而,なまじ 知識[ちしき]があるだけに 口出[くちだ]ししてしまう。,正因略懂點知識反而忍不住插嘴。
N2,副詞（N2）,図らずも,図[はか]らずも,はからずも,hakarazumo,副,不料；意外地,図[はか]らずも 旧友[きゅうゆう]と 再会[さいかい]した。,意外地與老友重逢了。
N2,副詞（N2）,おのずと,おのずと,おのずと,onozuto,副,自然而然；自會,練習[れんしゅう]を 重[かさ]ねればおのずと 上達[じょうたつ]する。,反覆練習自然會進步。
N2,副詞（N2）,逐一,逐一[ちくいち],ちくいち,chikuichi,副,逐一；一一,経過[けいか]を 逐一[ちくいち] 報告[ほうこく]してください。,請逐一報告經過。
N2,副詞（N2）,順次,順次[じゅんじ],じゅんじ,junji,副,依次；陸續,準備[じゅんび]ができ 次第[しだい]、 順次[じゅんじ]ご 案内[あんない]します。,準備好後依序引導您。
N2,副詞（N2）,随時,随時[ずいじ],ずいじ,zuiji,副,隨時,質問[しつもん]は 随時[ずいじ] 受[う]け 付[つ]けます。,隨時接受提問。
N2,副詞（N2）,適宜,適宜[てきぎ],てきぎ,tekigi,副,酌情；適當地,休憩[きゅうけい]は 適宜[てきぎ] 取[と]ってください。,請適當地安排休息。
N2,副詞（N2）,まざまざと,まざまざと,まざまざと,mazamazato,副,歷歷在目；清清楚楚,当時[とうじ]の 光景[こうけい]をまざまざと 思[おも]い 出[だ]した。,清清楚楚地想起當時的景象。
N2,副詞（N2）,一向に,一向[いっこう]に,いっこうに,ikkōni,副,完全（不）；一點也（不）,薬[くすり]を 飲[の]んでも 一向[いっこう]に 良[よ]くならない。,吃了藥也完全不見好轉。
N2,副詞（N2）,依然として,依然[いぜん]として,いぜんとして,izentoshite,副,依然；仍舊,事態[じたい]は 依然[いぜん]として 深刻[しんこく]だ。,情況依然嚴峻。
N2,副詞（N2）,着々と,着々[ちゃくちゃく]と,ちゃくちゃくと,chakuchakuto,副,穩步；順利地,工事[こうじ]は 着々[ちゃくちゃく]と 進[すす]んでいる。,工程穩步進行中。
N2,副詞（N2）,淡々と,淡々[たんたん]と,たんたんと,tantanto,副,淡然；平淡地,彼[かれ]は 淡々[たんたん]と 事実[じじつ]を 述[の]べた。,他平淡地陳述事實。
N2,副詞（N2）,黙々と,黙々[もくもく]と,もくもくと,mokumokuto,副,默默地,彼女[かのじょ]は 黙々[もくもく]と 作業[さぎょう]を 続[つづ]けた。,她默默地持續作業。
N2,副詞（N2）,悠々と,悠々[ゆうゆう]と,ゆうゆうと,yūyūto,副,從容；悠然,締[し]め 切[き]りまで 悠々[ゆうゆう]と 間[ま]に 合[あ]った。,從容地趕上了截止期限。
N2,副詞（N2）,さぞかし,さぞかし,さぞかし,sazokashi,副,想必；一定,合格[ごうかく]してさぞかし 嬉[うれ]しいだろう。,考上了想必非常開心吧。
N2,副詞（N2）,しばしば,しばしば,しばしば,shibashiba,副,屢屢；經常,この 辺[あた]りではしばしば 地震[じしん]が 起[お]きる。,這一帶經常發生地震。
N2,副詞・擬態語（N2）,しんみり,しんみり,しんみり,shinmiri,副,傷感；靜靜沉浸,昔[むかし]の 話[はなし]をしんみりと 語[かた]り 合[あ]った。,感傷地聊起了往事。
N2,副詞・擬態語（N2）,ふんわり,ふんわり,ふんわり,funwari,副,軟綿綿；輕飄飄,焼[や]きたてのパンはふんわりしている。,剛烤好的麵包鬆軟蓬鬆。
N2,副詞・擬態語（N2）,すっぱり,すっぱり,すっぱり,suppari,副,乾脆；徹底,たばこをすっぱりやめた。,乾脆把菸戒掉了。
N2,副詞・擬態語（N2）,ばっさり,ばっさり,ばっさり,bassari,副,一刀兩斷；大幅砍,髪[かみ]をばっさり 切[き]った。,把頭髮一口氣剪短了。
N2,副詞・擬態語（N2）,ざっくり,ざっくり,ざっくり,zakkuri,副,大致；粗略,予算[よさん]をざっくり 計算[けいさん]してみた。,大致算了一下預算。
N2,副詞・擬態語（N2）,ごっそり,ごっそり,ごっそり,gossori,副,一大批；全部,泥棒[どろぼう]に 貴重品[きちょうひん]をごっそり 盗[ぬす]まれた。,貴重物品被小偷全部偷光了。
N2,副詞・擬態語（N2）,どっさり,どっさり,どっさり,dossari,副,大量；許多,田舎[いなか]から 野菜[やさい]がどっさり 届[とど]いた。,老家寄來了一大堆蔬菜。
N2,副詞・擬態語（N2）,みっしり,みっしり,みっしり,misshiri,副,密密麻麻；紮實,ノートに 文字[もじ]がみっしり 書[か]き 込[こ]んである。,筆記本上密密麻麻寫滿了字。
N2,副詞・擬態語（N2）,ぎゅうぎゅう,ぎゅうぎゅう,ぎゅうぎゅう,gyūgyū,副,擠得滿滿；緊繃,満員電車[まんいんでんしゃ]にぎゅうぎゅうに 詰[つ]め 込[こ]まれた。,被塞進擠得滿滿的電車。
N2,副詞・擬態語（N2）,ぱんぱん,ぱんぱん,ぱんぱん,panpan,副,鼓鼓的；脹滿,荷物[にもつ]でかばんがぱんぱんだ。,包包被行李塞得鼓鼓的。
N2,副詞・擬態語（N2）,ぶかぶか,ぶかぶか,ぶかぶか,bukabuka,副,寬鬆過大,兄[あに]の 服[ふく]はぶかぶかで 着[き]られない。,哥哥的衣服太大穿不了。
N2,副詞・擬態語（N2）,だぶだぶ,だぶだぶ,だぶだぶ,dabudabu,副,鬆垮；肥大,痩[や]せてズボンがだぶだぶになった。,瘦了以後褲子變得鬆垮垮。
N2,副詞・擬態語（N2）,ぴちぴち,ぴちぴち,ぴちぴち,pichipichi,副,活蹦亂跳,釣[つ]った 魚[さかな]がぴちぴちと 跳[は]ねている。,釣上來的魚活蹦亂跳。
N2,副詞・擬態語（N2）,ぷりぷり,ぷりぷり,ぷりぷり,puripuri,副,氣鼓鼓,彼女[かのじょ]は 朝[あさ]からぷりぷり 怒[おこ]っている。,她從早上就氣鼓鼓的。
N2,副詞・擬態語（N2）,ぶよぶよ,ぶよぶよ,ぶよぶよ,buyobuyo,副,軟趴趴；虛胖,運動不足[うんどうぶそく]で 体[からだ]がぶよぶよだ。,缺乏運動身體變得軟趴趴。
N2,副詞・擬態語（N2）,ふにゃふにゃ,ふにゃふにゃ,ふにゃふにゃ,funyafunya,副,軟綿綿；沒力,疲[つか]れて 体[からだ]がふにゃふにゃになった。,累得全身軟綿綿。
N2,副詞・擬態語（N2）,ぐにゃぐにゃ,ぐにゃぐにゃ,ぐにゃぐにゃ,gunyagunya,副,彎彎曲曲；軟塌,暑[あつ]さでろうそくがぐにゃぐにゃに 曲[ま]がった。,蠟燭被熱得彎塌下來。
N2,副詞・擬態語（N2）,くたくた,くたくた,くたくた,kutakuta,副,精疲力盡,一日中[いちにちじゅう] 歩[ある]いてくたくたになった。,走了一整天累得精疲力盡。
N2,副詞・擬態語（N2）,へとへと,へとへと,へとへと,hetoheto,副,筋疲力盡,残業続[ざんぎょうつづ]きでへとへとだ。,連日加班累得筋疲力盡。
N2,副詞・擬態語（N2）,うとうと,うとうと,うとうと,utouto,副,昏昏欲睡；打盹,電車[でんしゃ]の 中[なか]でうとうとしてしまった。,在電車上不知不覺打起盹來。
N2,副詞・擬態語（N2）,ぼけっと,ぼけっと,ぼけっと,boketto,副,發呆；恍神,ぼけっとしていて 駅[えき]を 乗[の]り 過[す]ごした。,發呆坐過站了。
N2,副詞・擬態語（N2）,ぽかんと,ぽかんと,ぽかんと,pokanto,副,發愣；張口呆望,突然[とつぜん]のことにぽかんと 口[くち]を 開[あ]けた。,對突發狀況張著嘴發愣。
N2,副詞・擬態語（N2）,あんぐり,あんぐり,あんぐり,anguri,副,目瞪口呆；張大嘴,あまりの 光景[こうけい]にあんぐりとした。,對眼前景象目瞪口呆。
N2,副詞・擬態語（N2）,きょとん,きょとん,きょとん,kyoton,副,一臉茫然；發愣,質問[しつもん]の 意味[いみ]が 分[わ]からずきょとんとしている。,聽不懂問題一臉茫然。
N2,副詞・擬態語（N2）,ぽつぽつ,ぽつぽつ,ぽつぽつ,potsupotsu,副,零星；淅淅瀝瀝,雨[あめ]がぽつぽつと 降[ふ]り 始[はじ]めた。,開始淅淅瀝瀝下起雨來。
N2,副詞・擬態語（N2）,しとしと,しとしと,しとしと,shitoshito,副,淅瀝（細雨）,春雨[はるさめ]がしとしと 降[ふ]っている。,春雨淅淅瀝瀝地下著。
N2,副詞・擬態語（N2）,びしょびしょ,びしょびしょ,びしょびしょ,bishobisho,副,濕透,傘[かさ]がなくてびしょびしょに 濡[ぬ]れた。,沒帶傘淋得濕透。
N2,副詞・擬態語（N2）,からから,からから,からから,karakara,副,乾巴巴；口渴,のどがからからに 渇[かわ]いた。,喉嚨渴得乾巴巴。
N2,副詞・擬態語（N2）,かんかん,かんかん,かんかん,kankan,副,烈日炎炎,太陽[たいよう]がかんかんと 照[て]りつけている。,太陽火辣辣地照射著。
N2,副詞・擬態語（N2）,じめじめ,じめじめ,じめじめ,jimejime,副,潮濕悶熱,梅雨[つゆ]の 時期[じき]はじめじめして 不快[ふかい]だ。,梅雨季潮濕悶熱令人不適。
N2,副詞・擬態語（N2）,ひんやり,ひんやり,ひんやり,hin'yari,副,涼颼颼；冰涼,洞窟[どうくつ]の 中[なか]はひんやりしていた。,洞窟裡涼颼颼的。
N2,副詞・擬態語（N2）,じりじり,じりじり,じりじり,jirijiri,副,炙烤；一點一點逼近,真夏[まなつ]の 日差[ひざ]しがじりじりと 照[て]りつける。,盛夏的陽光炙熱地曬著。
N2,副詞・擬態語（N2）,ちくちく,ちくちく,ちくちく,chikuchiku,副,刺痛；扎人,セーターが 肌[はだ]にちくちくする。,毛衣扎得皮膚刺刺的。
N2,副詞・擬態語（N2）,ずきずき,ずきずき,ずきずき,zukizuki,副,陣陣抽痛,傷口[きずぐち]がずきずきと 痛[いた]む。,傷口一陣陣抽痛。
N2,副詞・擬態語（N2）,がんがん,がんがん,がんがん,gangan,副,頭痛欲裂；轟隆,二日酔[ふつかよ]いで 頭[あたま]ががんがんする。,宿醉頭痛欲裂。
N2,副詞・擬態語（N2）,きりきり,きりきり,きりきり,kirikiri,副,絞痛；緊繃,緊張[きんちょう]で 胃[い]がきりきり 痛[いた]む。,緊張得胃絞痛。
N2,副詞・擬態語（N2）,むかむか,むかむか,むかむか,mukamuka,副,噁心；火大,乗[の]り 物[もの]に 酔[よ]って 胸[むね]がむかむかする。,暈車覺得胸口噁心。
N2,副詞・擬態語（N2）,ひりひり,ひりひり,ひりひり,hirihiri,副,火辣辣刺痛,日焼[ひや]けで 肌[はだ]がひりひりする。,曬傷後皮膚火辣辣地痛。
N2,副詞・擬態語（N2）,ぴりぴり,ぴりぴり,ぴりぴり,piripiri,副,刺痛；緊張兮兮,締[し]め 切[き]り 前[まえ]で 職場[しょくば]がぴりぴりしている。,截止日前職場氣氛緊繃。
N2,副詞・擬態語（N2）,ぞくぞく,ぞくぞく,ぞくぞく,zokuzoku,副,發冷；興奮顫慄,熱[ねつ]が 出[で]て 背中[せなか]がぞくぞくする。,發燒背後陣陣發冷。
N2,副詞・擬態語（N2）,うずうず,うずうず,うずうず,uzuuzu,副,躍躍欲試；手癢,早[はや]く 試[ため]したくて 手[て]がうずうずする。,急著想試手癢難耐。
N2,副詞・擬態語（N2）,むずむず,むずむず,むずむず,muzumuzu,副,發癢；蠢蠢欲動,花粉[かふん]で 鼻[はな]がむずむずする。,花粉害鼻子發癢。
N2,副詞・擬態語（N2）,そわそわ,そわそわ,そわそわ,sowasowa,副,心神不寧；坐立不安,結果[けっか]が 気[き]になってそわそわする。,在意結果而坐立不安。
N2,副詞・擬態語（N2）,うきうき,うきうき,うきうき,ukiuki,副,興高采烈；雀躍,旅行[りょこう]を 前[まえ]にうきうきしている。,旅行在即興高采烈。
N2,副詞・擬態語（N2）,るんるん,るんるん,るんるん,runrun,副,輕快愉悅,いいことがあったのか、るんるんしている。,是不是有好事，一副輕快愉悅的樣子。
N2,副詞・擬態語（N2）,しぶしぶ,しぶしぶ,しぶしぶ,shibushibu,副,勉勉強強；不情願,頼[たの]まれてしぶしぶ 引[ひ]き 受[う]けた。,被拜託只好不情願地接下。
N2,副詞・擬態語（N2）,いやいや,いやいや,いやいや,iyaiya,副,不情願；勉強,子供[こども]がいやいや 宿題[しゅくだい]をしている。,孩子不情願地做著作業。
N2,副詞・擬態語（N2）,おずおず,おずおず,おずおず,ozuozu,副,怯生生；戰戰兢兢,新入生[しんにゅうせい]がおずおずと 手[て]を 挙[あ]げた。,新生怯生生地舉起手。
N2,副詞・擬態語（N2）,こわごわ,こわごわ,こわごわ,kowagowa,副,提心吊膽；戰戰兢兢,こわごわ 崖[がけ]の 下[した]をのぞいた。,提心吊膽地往懸崖下窺看。
